id,birth,male,hgc,edu,urb,hispanic,black,high_school_dropout,high_school_graduate,some_college,college_graduate,above_college,protestant,catholic,sinbeg1,sinend1,sindur1,sinrc1,marbeg1,marend1,mardur1,marrc1,sinbeg2,sinend2,sindur2,sinrc2,marbeg2,marend2,mardur2,marrc2,sinbeg3,sinend3,sindur3,sinrc3,marbeg3,marend3,mardur3,marrc3,sinbeg4,sinend4,sindur4,sinrc4,marbeg4,marend4,mardur4,marrc4,age_sinbeg1,age_sinend1,age_marbeg1,age_marend1,age_sinbeg2,age_sinend2,age_marbeg2,age_marend2,age_sinbeg3,age_sinend3,age_marbeg3,age_marend3,age_sinbeg4,age_sinend4,age_marbeg4,age_marend4,mar1spouse_hgc,mar1spouse_edu,mar2spouse_hgc,mar2spouse_edu,mar3spouse_hgc,mar3spouse_edu,mar4spouse_hgc,mar4spouse_edu,spouse_age_marbeg1,spouse_age_marbeg2,spouse_age_marbeg3,spouse_age_marbeg4,spouse_age_marend1,spouse_age_marend2,spouse_age_marend3,spouse_age_marend4,mar1_age_spouse_age,mar2_age_spouse_age,mar3_age_spouse_age,mar4_age_spouse_age,mar1_edu_equal,mar1_edu_spouseHigher,mar2_edu_equal,mar2_edu_spouseHigher,mar3_edu_equal,mar3_edu_spouseHigher,mar4_edu_equal,mar4_edu_spouseHigher,mar1_spouseEdu_NA,mar2_spouseEdu_NA,mar3_spouseEdu_NA,mar4_spouseEdu_NA,mar1_spouseAge_NA,mar2_spouseAge_NA,mar3_spouseAge_NA,mar4_spouseAge_NA,mar1_age_diff,mar2_age_diff,mar3_age_diff,mar4_age_diff,mar1spouse_hsd,mar1spouse_hsg,mar1spouse_sc,mar1spouse_cg,mar1spouse_ac,mar2spouse_hsd,mar2spouse_hsg,mar2spouse_sc,mar2spouse_cg,mar2spouse_ac,mar3spouse_hsd,mar3spouse_hsg,mar3spouse_sc,mar3spouse_cg,mar3spouse_ac,mar4spouse_hsd,mar4spouse_hsg,mar4spouse_sc,mar4spouse_cg,mar4spouse_ac
75,1962,0,16,3,1.0,0,0,0,0,0,1,0,0,0,1978,1991,13.0,0,1991.0,-998.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1964,0,16,3,1.0,0,0,0,0,0,1,0,1,0,1980,-999,39.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1957,0,16,3,1.0,0,0,0,0,0,1,0,0,1,1973,1988,15.0,0,1988.0,-998.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,31.0,31.0,,,,,,,,,,,,,,16.0,3.0,,,,,,,30.0,,,,,,,,930.0,,,,1.0,0.0,,,,,,,0.0,,,,0.0,,,,1.0,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
79,1960,1,18,4,1.0,0,0,0,0,0,0,1,0,1,1976,1988,12.0,0,1988.0,-998.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1963,1,19,4,1.0,0,0,0,0,0,0,1,0,1,1979,-999,40.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1964,1,19,4,1.0,0,0,0,0,0,0,1,0,1,1980,2005,25.0,0,2005.0,-998.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,41.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1960,1,10,0,1.0,0,1,1,0,0,0,0,1,0,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1963,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1979,2000,21.0,0,2000.0,2005.0,5.0,0.0,2005.0,-997.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,37.0,37.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1959,1,11,0,1.0,0,1,1,0,0,0,0,0,0,1975,-999,44.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1960,0,9,0,1.0,0,1,1,0,0,0,0,1,0,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1963,1,12,1,1.0,0,1,0,1,0,0,0,1,0,1979,-999,40.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1959,0,16,3,0.0,0,1,0,0,0,1,0,0,0,1975,1991,16.0,0,1991.0,-998.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,32.0,32.0,,,,,,,,,,,,,,12.0,1.0,,,,,,,29.0,,,,,,,,928.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,3.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
90,1958,1,16,3,1.0,0,0,0,0,0,1,0,0,1,1974,1988,14.0,0,1988.0,-998.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,30.0,30.0,,,,,,,,,,,,,,17.0,4.0,,,,,,,30.0,,,,,,,,900.0,,,,0.0,1.0,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
91,1963,0,16,3,1.0,0,0,0,0,0,1,0,0,1,1979,1984,5.0,0,1984.0,-998.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1962,0,12,1,1.0,0,0,0,1,0,0,0,0,1,1978,1985,7.0,0,1985.0,1999.0,14.0,0.0,1999.0,-997.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,37.0,37.0,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,0.0,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
93,1964,1,12,1,1.0,0,0,0,1,0,0,0,0,1,1980,1986,6.0,0,1986.0,1997.0,11.0,0.0,1997.0,1997.0,1.0,0.0,1997.0,2009.0,12.0,0.0,2009.0,2018.0,9.0,0.0,2018.0,-994.0,1.0,1.0,,,,,,,,,16.0,22.0,22.0,33.0,33.0,33.0,33.0,45.0,45.0,54.0,54.0,,,,,,12.0,1.0,12.0,1.0,13.0,2.0,,,,28.0,59.0,,,40.0,,,,924.0,3186.0,,1.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,1.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,
94,1957,1,10,0,1.0,0,0,1,0,0,0,0,0,1,1973,1985,12.0,0,1985.0,-998.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1960,0,12,1,1.0,0,0,0,1,0,0,0,0,1,1976,1983,7.0,0,1983.0,2001.0,18.0,0.0,2001.0,2017.0,16.0,0.0,2017.0,-996.0,2.0,1.0,,,,,,,,,,,,,,,,,16.0,23.0,23.0,41.0,41.0,57.0,57.0,,,,,,,,,,12.0,1.0,12.0,1.0,,,,,,52.0,,,,,,,,2964.0,,,1.0,0.0,1.0,0.0,,,,,0.0,0.0,,,1.0,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
96,1961,0,12,1,1.0,0,0,0,1,0,0,0,0,1,1977,2010,33.0,0,2010.0,-998.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1958,0,14,2,1.0,0,0,0,0,1,0,0,0,1,1974,1985,11.0,0,1985.0,-998.0,34.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1957,0,13,2,1.0,0,0,0,0,1,0,0,1,0,1973,1980,7.0,0,1980.0,-998.0,39.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1957,0,14,2,1.0,0,0,0,0,1,0,0,0,1,1973,1980,7.0,0,1980.0,2015.0,35.0,0.0,2015.0,-997.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1963,0,12,1,1.0,0,0,0,1,0,0,0,0,0,1979,1990,11.0,0,1990.0,1996.0,6.0,0.0,1996.0,-997.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,27.0,27.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1958,1,20,4,1.0,0,0,0,0,0,0,1,0,1,1974,1982,8.0,0,1982.0,-998.0,37.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1964,0,16,3,1.0,0,0,0,0,0,1,0,0,1,1980,1991,11.0,0,1991.0,-998.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,27.0,27.0,,,,,,,,,,,,,,14.0,2.0,,,,,,,25.0,,,,,,,,675.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,2.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
103,1958,1,18,4,1.0,0,0,0,0,0,0,1,0,1,1974,1991,17.0,0,1991.0,2010.0,19.0,0.0,2010.0,-997.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,33.0,33.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,34.0,,,,53.0,,,,1122.0,,,,,,,,,,,,1.0,,,,0.0,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
104,1958,0,12,1,1.0,0,0,0,1,0,0,0,0,1,1974,-999,45.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1958,0,12,1,1.0,0,0,0,1,0,0,0,0,1,1974,1984,10.0,0,1984.0,1989.0,5.0,0.0,1989.0,1991.0,2.0,0.0,1991.0,1997.0,6.0,0.0,1997.0,-995.0,22.0,1.0,,,,,,,,,,,,,16.0,26.0,26.0,31.0,31.0,33.0,33.0,39.0,39.0,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,1.0,0.0,,,1.0,1.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
106,1961,1,16,3,1.0,0,0,0,0,0,1,0,0,1,1977,1994,17.0,0,1994.0,-998.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1962,1,16,3,1.0,0,0,0,0,0,1,0,1,0,1978,1987,9.0,0,1987.0,2002.0,15.0,0.0,2002.0,2005.0,3.0,0.0,2005.0,-996.0,14.0,1.0,,,,,,,,,,,,,,,,,16.0,25.0,25.0,40.0,40.0,43.0,43.0,,,,,,,,,,16.0,3.0,12.0,1.0,,,,,,31.0,,,,,,,,1333.0,,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,1.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
108,1958,1,20,4,1.0,0,0,0,0,0,0,1,0,0,1974,1991,17.0,0,1991.0,-998.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,33.0,33.0,,,,,,,,,,,,,,16.0,3.0,,,,,,,29.0,,,,,,,,957.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,4.0,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
109,1962,0,12,1,1.0,0,0,0,1,0,0,0,1,0,1978,-999,41.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1957,1,13,2,1.0,0,0,0,0,1,0,0,0,1,1973,1983,10.0,0,1983.0,-998.0,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1959,0,12,1,1.0,0,0,0,1,0,0,0,0,1,1975,1979,4.0,0,1979.0,2017.0,38.0,0.0,2017.0,-997.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,16.0,20.0,20.0,58.0,58.0,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,0.0,,,,1.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
112,1963,0,12,1,1.0,0,0,0,1,0,0,0,0,1,1979,1982,3.0,0,1982.0,1985.0,3.0,0.0,1985.0,1993.0,8.0,0.0,1993.0,2000.0,7.0,0.0,2000.0,-995.0,19.0,1.0,,,,,,,,,,,,,16.0,19.0,19.0,22.0,22.0,30.0,30.0,37.0,37.0,,,,,,,,,,,,,,,,25.0,30.0,,,28.0,37.0,,,475.0,900.0,,,,,,,,,,,1.0,1.0,,,0.0,0.0,,,-6.0,0.0,,,,,,,,,,,,,,,,,,,,,,
113,1963,1,12,1,1.0,0,0,0,1,0,0,0,0,1,1979,-999,40.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1957,1,12,1,1.0,0,0,0,1,0,0,0,0,1,1973,1980,7.0,0,1980.0,-998.0,39.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1960,0,16,3,1.0,0,0,0,0,0,1,0,0,0,1976,1989,13.0,0,1989.0,-998.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1963,0,15,2,1.0,0,0,0,0,1,0,0,0,0,1979,-999,40.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1959,1,15,2,0.0,0,0,0,0,1,0,0,0,0,1975,1982,7.0,0,1982.0,-998.0,37.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1961,0,9,0,1.0,0,0,1,0,0,0,0,0,1,1977,1981,4.0,0,1981.0,1988.0,7.0,0.0,1988.0,1990.0,2.0,0.0,1990.0,-996.0,29.0,1.0,,,,,,,,,,,,,,,,,16.0,20.0,20.0,27.0,27.0,29.0,29.0,,,,,,,,,,,,12.0,1.0,,,,,,30.0,,,,,,,,870.0,,,,,0.0,1.0,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
119,1957,1,16,3,1.0,0,0,0,0,0,1,0,0,0,1973,-999,46.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1962,1,16,3,1.0,0,0,0,0,0,1,0,0,1,1978,-999,41.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1964,0,17,4,1.0,0,0,0,0,0,0,1,0,1,1980,-999,39.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1961,1,12,1,1.0,0,0,0,1,0,0,0,0,1,1977,1988,11.0,0,1988.0,1999.0,11.0,0.0,1999.0,2001.0,2.0,0.0,2001.0,-996.0,18.0,1.0,,,,,,,,,,,,,,,,,16.0,27.0,27.0,38.0,38.0,40.0,40.0,,,,,,,,,,16.0,3.0,16.0,3.0,,,,,26.0,44.0,,,37.0,,,,702.0,1760.0,,,0.0,1.0,0.0,1.0,,,,,0.0,0.0,,,0.0,0.0,,,1.0,-4.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
123,1962,1,16,3,1.0,0,0,0,0,0,1,0,1,0,1978,1984,6.0,0,1984.0,-998.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1961,0,15,2,1.0,0,0,0,0,1,0,0,0,1,1977,1987,10.0,0,1987.0,1987.0,1.0,0.0,1987.0,1991.0,4.0,0.0,1991.0,2005.0,14.0,0.0,2005.0,-995.0,14.0,1.0,,,,,,,,,,,,,16.0,26.0,26.0,26.0,26.0,30.0,30.0,44.0,44.0,,,,,,,,16.0,3.0,15.0,2.0,,,,,29.0,33.0,,,30.0,47.0,,,754.0,990.0,,,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,,-3.0,-3.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,
125,1957,1,13,2,1.0,0,0,0,0,1,0,0,0,1,1973,-999,46.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1958,1,14,2,1.0,0,0,0,0,1,0,0,0,1,1974,1984,10.0,0,1984.0,1995.0,11.0,0.0,1995.0,1999.0,4.0,0.0,1999.0,-996.0,20.0,1.0,,,,,,,,,,,,,,,,,16.0,26.0,26.0,37.0,37.0,41.0,41.0,,,,,,,,,,13.0,2.0,14.0,2.0,,,,,,35.0,,,,,,,,1435.0,,,1.0,0.0,1.0,0.0,,,,,0.0,0.0,,,1.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,
127,1960,1,12,1,1.0,0,0,0,1,0,0,0,1,0,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1958,0,12,1,1.0,0,0,0,1,0,0,0,0,1,1974,1980,6.0,0,1980.0,2013.0,33.0,0.0,2013.0,2013.0,1.0,0.0,2013.0,-996.0,6.0,1.0,,,,,,,,,,,,,,,,,16.0,22.0,22.0,55.0,55.0,55.0,55.0,,,,,,,,,,13.0,2.0,13.0,2.0,,,,,,50.0,,,,,,,,2750.0,,,0.0,1.0,0.0,1.0,,,,,0.0,0.0,,,1.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,
129,1960,1,16,3,1.0,0,0,0,0,0,1,0,0,1,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1959,0,13,2,1.0,0,0,0,0,1,0,0,0,0,1975,-999,44.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1960,0,12,1,1.0,0,0,0,1,0,0,0,0,0,1976,-999,43.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1959,0,12,1,1.0,0,0,0,1,0,0,0,0,0,1975,-999,44.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1962,0,12,1,1.0,0,0,0,1,0,0,0,0,1,1978,1986,8.0,0,1986.0,2009.0,23.0,0.0,2009.0,2012.0,3.0,0.0,2012.0,-996.0,7.0,1.0,,,,,,,,,,,,,,,,,16.0,24.0,24.0,47.0,47.0,50.0,50.0,,,,,,,,,,11.0,0.0,12.0,1.0,,,,,,49.0,,,,,,,,2450.0,,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,1.0,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,
134,1961,1,12,1,1.0,0,0,0,1,0,0,0,0,1,1977,1987,10.0,0,1987.0,-998.0,32.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1964,1,16,3,1.0,0,0,0,0,0,1,0,0,1,1980,1989,9.0,0,1989.0,-998.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1957,0,12,1,1.0,0,0,0,1,0,0,0,1,0,1973,-999,46.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1961,0,16,3,1.0,0,0,0,0,0,1,0,0,1,1977,1984,7.0,0,1984.0,-998.0,35.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1962,0,16,3,1.0,0,0,0,0,0,1,0,0,1,1978,1986,8.0,0,1986.0,-998.0,33.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1963,1,15,2,1.0,0,0,0,0,1,0,0,0,1,1979,1991,12.0,0,1991.0,1995.0,4.0,0.0,1995.0,2000.0,5.0,0.0,2000.0,-996.0,19.0,1.0,,,,,,,,,,,,,,,,,16.0,28.0,28.0,32.0,32.0,37.0,37.0,,,,,,,,,,,,16.0,3.0,,,,,22.0,33.0,,,26.0,,,,616.0,1221.0,,,,,0.0,1.0,,,,,1.0,0.0,,,0.0,0.0,,,6.0,4.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
140,1958,0,17,4,1.0,0,0,0,0,0,0,1,0,1,1974,1980,6.0,0,1980.0,-998.0,39.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1962,0,18,4,1.0,0,0,0,0,0,0,1,0,0,1978,2010,32.0,0,2010.0,-998.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1960,1,12,1,1.0,0,0,0,1,0,0,0,0,1,1976,1993,17.0,0,1993.0,2008.0,15.0,0.0,2008.0,2009.0,1.0,0.0,2009.0,-996.0,10.0,1.0,,,,,,,,,,,,,,,,,16.0,33.0,33.0,48.0,48.0,49.0,49.0,,,,,,,,,,,,16.0,3.0,,,,,,47.0,,,,,,,,2303.0,,,,,0.0,1.0,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,
